Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2001","2001","%","41.57","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2002","2002","%","41.61","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2003","2003","%","40.91","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2004","2004","%","40.95","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2005","2005","%","39.31","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2006","2006","%","40.88","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2007","2007","%","40.84","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2008","2008","%","43.1","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2009","2009","%","43.84","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2010","2010","%","43.84","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2011","2011","%","43.83","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2012","2012","%","43.84","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2013","2013","%","43.33","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2014","2014","%","42.86","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2015","2015","%","42.86","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2016","2016","%","43.13","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2017","2017","%","42.67","Fc","Calculated data"
"EL","Land use indicators","3","Albania","7209","Share in Land area","6610","Agricultural land","2018","2018","%","42.85","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","1998","1998","%","16.72","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","1999","1999","%","16.68","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2000","2000","%","16.8","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2001","2001","%","16.84","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2002","2002","%","16.73","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2003","2003","%","16.75","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2004","2004","%","17.28","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2005","2005","%","17.3","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2006","2006","%","17.29","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2007","2007","%","17.32","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2008","2008","%","17.34","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2009","2009","%","17.37","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2010","2010","%","17.37","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2011","2011","%","17.38","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2012","2012","%","17.38","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2013","2013","%","17.4","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2014","2014","%","17.4","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2015","2015","%","17.41","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2016","2016","%","17.37","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2017","2017","%","17.36","Fc","Calculated data"
"EL","Land use indicators","4","Algeria","7209","Share in Land area","6610","Agricultural land","2018","2018","%","17.36","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","1998","1998","%","23.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","1999","1999","%","23.95","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2000","2000","%","24","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2001","2001","%","22.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2002","2002","%","22.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2003","2003","%","25.2","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2004","2004","%","25","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2005","2005","%","25","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2006","2006","%","25","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2007","2007","%","24","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2008","2008","%","24","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2009","2009","%","24.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2010","2010","%","24.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2011","2011","%","24.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2012","2012","%","24.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2013","2013","%","24.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2014","2014","%","24.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2015","2015","%","24.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2016","2016","%","24.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2017","2017","%","24.5","Fc","Calculated data"
"EL","Land use indicators","5","American Samoa","7209","Share in Land area","6610","Agricultural land","2018","2018","%","24.5","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","1998","1998","%","48.94","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","1999","1999","%","48.94","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2000","2000","%","48.94","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2001","2001","%","48.4","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2002","2002","%","48.62","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2003","2003","%","48.64","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2004","2004","%","48.53","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2005","2005","%","46.38","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2006","2006","%","46.34","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2007","2007","%","44.19","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2008","2008","%","44.17","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2009","2009","%","44.19","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2010","2010","%","42.06","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2011","2011","%","42.06","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2012","2012","%","39.91","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2013","2013","%","40.02","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2014","2014","%","40","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2015","2015","%","40.02","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2016","2016","%","40.04","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2017","2017","%","40.04","Fc","Calculated data"
"EL","Land use indicators","6","Andorra","7209","Share in Land area","6610","Agricultural land","2018","2018","%","40.06","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","1998","1998","%","37.42","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","1999","1999","%","37.54","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2000","2000","%","37.67","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2001","2001","%","38.11","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2002","2002","%","38.56","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2003","2003","%","39","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2004","2004","%","39.45","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2005","2005","%","39.89","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2006","2006","%","40.34","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2007","2007","%","40.79","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2008","2008","%","41.23","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2009","2009","%","41.68","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2010","2010","%","42.12","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2011","2011","%","42.57","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2012","2012","%","43.01","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2013","2013","%","43.46","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2014","2014","%","43.9","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2015","2015","%","44.35","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2016","2016","%","44.79","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2017","2017","%","45.24","Fc","Calculated data"
"EL","Land use indicators","7","Angola","7209","Share in Land area","6610","Agricultural land","2018","2018","%","45.68","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","1998","1998","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","1999","1999","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2000","2000","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2001","2001","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2002","2002","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2003","2003","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2004","2004","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2005","2005","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2006","2006","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2007","2007","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2008","2008","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2009","2009","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2010","2010","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2011","2011","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2012","2012","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2013","2013","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2014","2014","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2015","2015","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2016","2016","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2017","2017","%","20.45","Fc","Calculated data"
"EL","Land use indicators","8","Antigua and Barbuda","7209","Share in Land area","6610","Agricultural land","2018","2018","%","20.45","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","1998","1998","%","46.89","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","1999","1999","%","46.92","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2000","2000","%","46.96","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2001","2001","%","46.99","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2002","2002","%","47.03","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2003","2003","%","47.83","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2004","2004","%","49.09","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2005","2005","%","50.35","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2006","2006","%","51.56","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2007","2007","%","52.63","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2008","2008","%","52.71","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2009","2009","%","52.54","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2010","2010","%","53.89","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2011","2011","%","54.18","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2012","2012","%","54.54","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2013","2013","%","54.52","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2014","2014","%","54.34","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2015","2015","%","54.34","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2016","2016","%","54.34","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2017","2017","%","54.34","Fc","Calculated data"
"EL","Land use indicators","9","Argentina","7209","Share in Land area","6610","Agricultural land","2018","2018","%","54.36","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","1998","1998","%","46.65","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","1999","1999","%","46.47","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2000","2000","%","46.47","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2001","2001","%","46.65","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2002","2002","%","48.86","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2003","2003","%","50.72","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2004","2004","%","52.86","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2005","2005","%","56.38","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2006","2006","%","61.69","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2007","2007","%","61.53","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2008","2008","%","61.43","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2009","2009","%","61.34","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2010","2010","%","60.94","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2011","2011","%","59.65","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2012","2012","%","59.11","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2013","2013","%","59.11","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2014","2014","%","59.03","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2015","2015","%","58.89","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2016","2016","%","58.9","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2017","2017","%","58.87","Fc","Calculated data"
"EL","Land use indicators","1","Armenia","7209","Share in Land area","6610","Agricultural land","2018","2018","%","58.91","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","1998","1998","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","1999","1999","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2000","2000","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2001","2001","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2002","2002","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2003","2003","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2004","2004","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2005","2005","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2006","2006","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2007","2007","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2008","2008","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2009","2009","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2010","2010","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2011","2011","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2012","2012","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2013","2013","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2014","2014","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2015","2015","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2016","2016","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2017","2017","%","11.11","Fc","Calculated data"
"EL","Land use indicators","22","Aruba","7209","Share in Land area","6610","Agricultural land","2018","2018","%","11.11","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","1998","1998","%","60.38","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","1999","1999","%","59.06","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2000","2000","%","59.29","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2001","2001","%","59.32","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2002","2002","%","58.19","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2003","2003","%","57.21","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2004","2004","%","51.4","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2005","2005","%","53.4","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2006","2006","%","53.28","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2007","2007","%","51.85","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2008","2008","%","50.67","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2009","2009","%","50.02","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2010","2010","%","48.99","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2011","2011","%","51.56","Fc","Calculated data"
"EL","Land use indicators","10","Australia","7209","Share in Land area","6610","Agricultural land","2012","2012","%","50.39","Fc","Calculated data"
